9 1000 1092
10 1000 935
11 1000 711
12 1000 387
13 1000 305
14 1000 264
15 1000 201
16 1000 133
17 1000 103
18 1000 55
19 1000 47
20 1000 35
21 1000 23
22 1000 22
23 1000 12
24 1000 14
25 1000 7
26 1000 9
27 1000 6
28 1000 4
29 1000 3
30 1000 1
31 1000 1
33 1000 1
34 1000 1

