28 350 3
29 350 2
30 350 1

1 400 1529
2 400 3897
3 400 5388
4 400 3822
5 400 1484
6 400 1225
7 400 1280
8 400 760
9 400 502
10 400 426
11 400 332
12 400 160
13 400 143
14 400 117
15 400 86
16 400 55
17 400 43
18 400 39
19 400 32
20 400 12
21 400 9
22 400 7
23 400 9
24 400 6
25 400 5
26 400 2
27 400 3
28 400 1
29 400 2
30 400 3
32 400 1
33 400 1
34 400 2
35 400 1
40 400 1

1 450 1761
2 450 4528
3 450 6037
4 450 4561
5 450 1769
6 450 1289
7 450 1554
8 450 908
9 450 552
10 450 464
11 450 354
12 450 209
13 450 128
14 450 136
15 450 70
16 450 60
17 450 46
18 450 45
19 450 31
20 450 16
21 450 10
22 450 13
23 450 6
24 450 7
25 450 3
27 450 1
28 450 2
29 450 2
30 450 2
31 450 2
32 450 2
37 450 1

1 500 1991
2 500 4903
3 500 6697
4 500 4921
5 500 1939
6 500 1534
7 500 1636
8 500 942
9 500 627
10 500 508
11 500 417
12 500 226
13 500 175
14 500 159
15 500 107
16 500 70
17 500 56
18 500 58
19 500 23
20 500 24
21 500 17
22 500 8
23 500 7
24 500 5
25 500 2
26 500 4
27 500 2
28 500 3
29 500 2
31 500 1
36 500 1

1 550 2207
2 550 5308
3 550 7333
4 550 5328
5 550 2065
6 550 1676
7 550 1859
8 550 1050
9 550 745
10 550 553
11 550 491
12 550 247
13 550 162
14 550 167
15 550 108
16 550 81
17 550 54
18 550 46
19 550 21
20 550 19
21 550 20
22 550 15
23 550 8
24 550 8
25 550 5
26 550 6
27 550 4
28 550 4
29 550 2
30 550 2
32 550 2
33 550 1
34 550 1
36 550 1
44 550 1

1 600 2316
2 600 5866
3 600 8063
4 600 5922
5 600 2337
6 600 1807
7 600 1928
8 600 1072
9 600 715
10 600 590
11 600 518
12 600 270
13 600 206
14 600 171
15 600 156
16 600 92
17 600 81
18 600 55
19 600 42
20 600 27
21 600 21
22 600 13
23 600 11
24 600 6
25 600 5
26 600 2
27 600 2
28 600 5
29 600 3
30 600 1
31 600 1
32 600 1
33 600 2
37 600 1

1 650 2463
2 650 6426
3 650 8642
4 650 6474
5 650 2488
6 650 2009
7 650 2194
8 650 1192
9 650 808
10 650 706
11 650 522
12 650 321
13 650 245
14 650 186
15 650 160
16 650 70
17 650 58
18 650 52
19 650 34
20 650 17
21 650 18
22 650 25
23 650 8
24 650 6
25 650 8
26 650 4
27 650 2
28 650 3
29 650 3
30 650 2
31 650 2
32 650 3
35 650 1
37 650 1
44 650 1

1 700 2616
2 700 6884
3 700 9376
4 700 6933
5 700 2714
6 700 2091
7 700 2329
8 700 1351
9 700 882
10 700 741
11 700 572
12 700 341
13 700 231
14 700 187
15 700 152
16 700 89
17 700 79
18 700 44
19 700 40
20 700 35
21 700 17
22 700 19
23 700 15
24 700 8
25 700 13
26 700 4
27 700 9
28 700 3
29 700 4
30 700 1
32 700 2
34 700 2
35 700 1

1 750 2899
2 750 7295
3 750 10027
4 750 7497
5 750 2898
6 750 2345
7 750 2437
8 750 1350
9 750 921
10 750 745
11 750 601
12 750 376
13 750 282
14 750 240
15 750 166
16 750 104
17 750 83
18 750 49
19 750 46
20 750 29
21 750 28
22 750 26
23 750 7
24 750 11
25 750 6
26 750 7
27 750 11
28 750 1
29 750 5
30 750 2
31 750 2
33 750 1
36 750 1

1 800 3102
2 800 7937
3 800 10668
4 800 7926
5 800 3103
6 800 2501
7 800 2731
8 800 1483
9 800 988
10 800 801
11 800 646
12 800 350
13 800 286
14 800 237
15 800 163
16 800 92
17 800 83
18 800 73
19 800 51
20 800 33
21 800 31
22 800 27
23 800 15
24 800 15
25 800 7
26 800 7
27 800 5
28 800 6
29 800 2
30 800 3
33 800 1
37 800 1
43 800 1

1 850 3268
2 850 8096
3 850 11445
4 850 8237
5 850 3125
6 850 2647
7 850 2799
8 850 1547
9 850 1046
10 850 836
11 850 738
12 850 399
13 850 318
14 850 268
15 850 193
16 850 126
17 850 98
18 850 72
19 850 56
20 850 30
21 850 35
22 850 24
23 850 21
24 850 11
25 850 6
26 850 5
27 850 8
28 850 2
29 850 5
30 850 5
31 850 2
33 850 2
35 850 1

1 900 3467
2 900 8914
3 900 12071
4 900 8846
5 900 3568
6 900 2805
7 900 2990
8 900 1724
9 900 1149
10 900 949
11 900 763
12 900 432
13 900 310
14 900 258
15 900 210
16 900 111
17 900 97
18 900 82
19 900 48
20 900 25
21 900 30
22 900 14
23 900 13
24 900 13
25 900 13
26 900 3
27 900 4
28 900 4
29 900 1
30 900 2
31 900 2
33 900 2
42 900 1

1 950 3546
2 950 9409
3 950 12658
4 950 9548
5 950 3641
6 950 2918
7 950 3275
8 950 1772
9 950 1122
10 950 944
11 950 747
12 950 456
13 950 335
14 950 250
15 950 192
16 950 153
17 950 111
18 950 84
19 950 60
20 950 31
21 950 29
22 950 22
23 950 26
24 950 10
25 950 9
26 950 4
27 950 3
28 950 10
29 950 10
30 950 2
31 950 2
32 950 3
33 950 1
35 950 1
38 950 1
41 950 1

1 1000 3831
2 1000 9490
3 1000 13469
4 1000 9581
5 1000 3760
6 1000 2946
7 1000 3457
8 1000 1850
9 1000 1203
10 1000 1002
11 1000 892
12 1000 436
13 1000 384
14 1000 296
15 1000 216
16 1000 154
17 1000 116
18 1000 92
19 1000 70
20 1000 42
21 1000 33
22 1000 28
23 1000 23
24 1000 13
25 1000 13
26 1000 12
27 1000 8
28 1000 5
29 1000 4
30 1000 3
34 1000 1
35 1000 2

